2024-10-10T15:36:02.083Z - IP: ::1, Phone: 12, Status: 200, Message: SMS sent to 12
2024-10-11T02:22:29.824Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:22:35.698Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:22:47.834Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:25:08.907Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Day limit exceeded
2024-10-11T02:25:10.638Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Day limit exceeded
2024-10-11T02:25:11.622Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Day limit exceeded
2024-10-11T02:25:12.190Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:25:12.646Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:25:12.944Z - IP: ::1, Phone: 433, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:29:13.776Z - IP: ::1, Phone: 123432, Status: 200, Message: SMS sent to 123432
2024-10-11T02:29:19.671Z - IP: ::1, Phone: 123432, Status: 200, Message: SMS sent to 123432
2024-10-11T02:29:20.285Z - IP: ::1, Phone: 123432, Status: 200, Message: SMS sent to 123432
2024-10-11T02:29:20.967Z - IP: ::1, Phone: 123432, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:29:21.557Z - IP: ::1, Phone: 123432, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:29:21.869Z - IP: ::1, Phone: 123432, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:29:22.070Z - IP: ::1, Phone: 123432, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:35:55.663Z - IP: ::1, Phone: 122, Status: 200, Message: SMS sent to 122
2024-10-11T02:36:02.177Z - IP: ::1, Phone: 122, Status: 200, Message: SMS sent to 122
2024-10-11T02:36:02.591Z - IP: ::1, Phone: 122, Status: 200, Message: SMS sent to 122
2024-10-11T02:36:02.812Z - IP: ::1, Phone: 122, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
2024-10-11T02:36:02.988Z - IP: ::1, Phone: 122, Status: 429, Message: Rate Limit Violation: Minute limit exceeded
